Región,ID_Región,Comuna,Población,Número de Casos Confirmados,Tasa incidencia acumulada,Número de Casos Actuales,Tasa de Incidencia Actual,Número de Casos Activos,Tasa de Incidencia Activos,Confirmados/100kHab
Los Lagos,10,Cochamó,4006,1,"25,0",0,"0,0",0,"0,0",24.962556165751376
Los Lagos,10,Curaco de Vélez,4066,0,"0,0",0,"0,0",0,"0,0",0.0
Los Lagos,10,Dalcahue,15069,0,"0,0",0,"0,0",0,"0,0",0.0
Los Lagos,10,Fresia,12656,0,"0,0",0,"0,0",0,"0,0",0.0
Los Lagos,10,Frutillar,20223,6,"29,7",0,"0,0",0,"0,0",29.66918854769322
Los Lagos,10,Futaleufú,2806,0,"0,0",0,"0,0",0,"0,0",0.0
Los Lagos,10,Hualaihué,9525,3,"31,5",0,"0,0",0,"0,0",31.49606299212598
Los Lagos,10,Llanquihue,18621,1,"5,4",0,"0,0",0,"0,0",5.370280865689276
Los Lagos,10,Los Muermos,17817,1,"5,6",0,"0,0",0,"0,0",5.612617163383286
Los Lagos,10,Maullín,14894,1,"6,7",0,"0,0",0,"0,0",6.7141130656640255
Los Lagos,10,Osorno,173410,315,"181,7",25,"14,4",25,"14,4",181.65042385098897
Los Lagos,10,Palena,1827,0,"0,0",0,"0,0",0,"0,0",0.0
Los Lagos,10,Puerto Montt,269398,52,"19,3",0,"0,0",0,"0,0",19.302296230855465
Los Lagos,10,Puerto Octay,9192,3,"32,6",0,"0,0",0,"0,0",32.637075718015666
Los Lagos,10,Puerto Varas,48620,8,"16,5",0,"0,0",0,"0,0",16.454134101192924
Los Lagos,10,Puqueldón,4201,0,"0,0",0,"0,0",0,"0,0",0.0
Los Lagos,10,Purranque,21080,23,"109,1",2,"9,5",2,"9,5",109.10815939278936
Los Lagos,10,Puyehue,11787,4,"33,9",1,"8,5",1,"8,5",33.935691863917874
Los Lagos,10,Queilén,5543,0,"0,0",0,"0,0",0,"0,0",0.0
Los Lagos,10,Quellón,29309,1,"3,4",1,"3,4",1,"3,4",3.4119212528574843
Los Lagos,10,Quemchi,8783,0,"0,0",0,"0,0",0,"0,0",0.0
Los Lagos,10,Quinchao,8298,1,"12,1",0,"0,0",0,"0,0",12.05109664979513
Los Lagos,10,Río Negro,14275,13,"91,1",6,"42,0",6,"42,0",91.06830122591944
Los Lagos,10,San Juan de la Costa,7639,29,"379,6",8,"104,7",8,"104,7",379.6308417332111
Los Lagos,10,San Pablo,10553,10,"94,8",1,"9,5",1,"9,5",94.7597839476926
Aysén,11,Aysén,25002,1,"4,0",0,"0,0",0,"0,0",3.999680025597952
Aysén,11,Chile Chico,5121,1,"19,5",0,"0,0",0,"0,0",19.527436047646944
Aysén,11,Cisnes,5828,0,"0,0",0,"0,0",0,"0,0",0.0
Aysén,11,Cochrane,3685,0,"0,0",0,"0,0",0,"0,0",0.0
Aysén,11,Coyhaique,61210,2,"3,3",0,"0,0",0,"0,0",3.2674399607907203
Aysén,11,Guaitecas,1599,0,"0,0",0,"0,0",0,"0,0",0.0
Aysén,11,Lago Verde,920,0,"0,0",0,"0,0",0,"0,0",0.0
Aysén,11,O'Higgins,661,0,"0,0",0,"0,0",0,"0,0",0.0
Aysén,11,Río Ibáñez,2699,0,"0,0",0,"0,0",0,"0,0",0.0
Aysén,11,Tortel,572,0,"0,0",0,"0,0",0,"0,0",0.0
Magallanes,12,Antártica,137,0,"0,0",0,"0,0",0,"0,0",0.0
Magallanes,12,Cabo de Hornos,1983,19,"958,1",0,"0,0",0,"0,0",958.1442259203227
Magallanes,12,Laguna Blanca,264,0,"0,0",0,"0,0",0,"0,0",0.0
Magallanes,12,Natales,23782,8,"33,6",0,"0,0",0,"0,0",33.638886552855105
Magallanes,12,Porvenir,7323,8,"109,2",0,"0,0",0,"0,0",109.24484500887614
Magallanes,12,Primavera,694,1,"144,1",0,"0,0",0,"0,0",144.0922190201729
Magallanes,12,Punta Arenas,141984,744,"524,0",116,"81,7",116,"81,7",524.0027045300878
Magallanes,12,Río Verde,211,0,"0,0",0,"0,0",0,"0,0",0.0
Magallanes,12,San Gregorio,681,0,"0,0",0,"0,0",0,"0,0",0.0
Magallanes,12,Timaukel,282,0,"0,0",0,"0,0",0,"0,0",0.0
Magallanes,12,Torres del Paine,1021,1,"97,9",0,"0,0",0,"0,0",97.94319294809011
