Región,ID_Región,Comuna,Población,Número de Casos Confirmados,Tasa incidencia acumulada,Número de Fallecidos,Tasa de mortalidad,Número de Casos Actuales,Tasa de Incidencia Actual,Número de Casos Activos,Tasa de Incidencia Activos,Confirmados/100kHab
Los Ríos,14,Futrono,15261,53,347.3,0,0.0,15,98.3,15,98.3,347.290479
Los Ríos,14,La Unión,39538,66,166.9,1,2.5,15,37.9,15,37.9,166.9280186
Los Ríos,14,Lago Ranco,10292,2,19.4,0,0.0,0,0.0,0,0.0,19.43256899
Los Ríos,14,Lanco,17652,21,119.0,0,0.0,11,62.3,11,62.3,118.9666893
Los Ríos,14,Los Lagos,20518,57,277.8,1,4.9,32,156.0,32,156.0,277.8048543
Los Ríos,14,Máfil,7389,17,230.1,0,0.0,11,148.9,11,148.9,230.07172819999997
Los Ríos,14,Mariquina,23250,16,68.8,0,0.0,0,0.0,0,0.0,68.8172043
Los Ríos,14,Paillaco,20798,25,120.2,0,0.0,0,0.0,0,0.0,120.2038658
Los Ríos,14,Panguipulli,35991,33,91.7,1,2.8,15,41.7,15,41.7,91.68958906
Los Ríos,14,Río Bueno,32925,18,54.7,0,0.0,1,3.0,1,3.0,54.66970387
Los Ríos,14,Valdivia,176774,209,118.2,6,3.4,22,12.4,22,12.4,118.23005649999999
Los Lagos,10,Ancud,42458,93,219.0,0,0.0,7,16.5,7,16.5,219.03999249999998
Los Lagos,10,Calbuco,36744,10,27.2,0,0.0,1,2.7,1,2.7,27.21532767
Los Lagos,10,Castro,47607,9,18.9,0,0.0,1,2.1,1,2.1,18.90478291
Los Lagos,10,Chaitén,5020,1,19.9,0,0.0,0,0.0,0,0.0,19.92031873
Los Lagos,10,Chonchi,16013,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Los Lagos,10,Cochamó,4006,1,25.0,0,0.0,0,0.0,0,0.0,24.96255617
Los Lagos,10,Curaco de Vélez,4066,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Los Lagos,10,Dalcahue,15069,7,46.5,0,0.0,1,6.6,1,6.6,46.45298295
Los Lagos,10,Fresia,12656,2,15.8,0,0.0,2,15.8,2,15.8,15.80278129
Los Lagos,10,Frutillar,20223,15,74.2,0,0.0,3,14.8,3,14.8,74.17297137
Los Lagos,10,Futaleufú,2806,1,35.6,0,0.0,0,0.0,0,0.0,35.63791875
Los Lagos,10,Hualaihué,9525,4,42.0,0,0.0,0,0.0,0,0.0,41.99475066
Los Lagos,10,Llanquihue,18621,9,48.3,0,0.0,2,10.7,2,10.7,48.33252779
Los Lagos,10,Los Muermos,17817,3,16.8,0,0.0,1,5.6,1,5.6,16.83785149
Los Lagos,10,Maullín,14894,15,100.7,0,0.0,0,0.0,0,0.0,100.71169599999999
Los Lagos,10,Osorno,173410,419,241.6,10,5.8,28,16.1,28,16.1,241.6238971
Los Lagos,10,Palena,1827,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Los Lagos,10,Puerto Montt,269398,303,112.5,1,0.4,105,39.0,104,38.6,112.4729953
Los Lagos,10,Puerto Octay,9192,5,54.4,0,0.0,0,0.0,0,0.0,54.3951262
Los Lagos,10,Puerto Varas,48620,53,109.0,0,0.0,22,45.2,22,45.2,109.00863840000001
Los Lagos,10,Puqueldón,4201,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Los Lagos,10,Purranque,21080,68,322.6,0,0.0,2,9.5,2,9.5,322.5806452
Los Lagos,10,Puyehue,11787,11,93.3,0,0.0,1,8.5,1,8.5,93.32315263
Los Lagos,10,Queilén,5543,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Los Lagos,10,Quellón,29309,1,3.4,0,0.0,0,0.0,0,0.0,3.411921253
Los Lagos,10,Quemchi,8783,14,159.4,0,0.0,0,0.0,0,0.0,159.3988387
Los Lagos,10,Quinchao,8298,2,24.1,0,0.0,1,12.1,1,12.1,24.102193300000003
Los Lagos,10,Río Negro,14275,32,224.2,0,0.0,0,0.0,0,0.0,224.1681261
Los Lagos,10,San Juan de la Costa,7639,42,549.8,1,13.1,7,91.6,7,91.6,549.8101846
Los Lagos,10,San Pablo,10553,12,113.7,1,9.5,0,0.0,0,0.0,113.71174070000001
Aysén,11,Aysén,25002,6,24.0,0,0.0,2,8.0,2,8.0,23.99808015
Aysén,11,Chile Chico,5121,1,19.5,0,0.0,0,0.0,0,0.0,19.52743605
Aysén,11,Cisnes,5828,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Aysén,11,Cochrane,3685,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Aysén,11,Coyhaique,61210,15,24.5,0,0.0,4,6.5,4,6.5,24.50579971
Aysén,11,Guaitecas,1599,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Aysén,11,Lago Verde,920,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Aysén,11,O'Higgins,661,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Aysén,11,Río Ibáñez,2699,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Aysén,11,Tortel,572,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Magallanes,12,Antártica,137,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Magallanes,12,Cabo de Hornos,1983,21,1059.0,0,0.0,0,0.0,0,0.0,1059.0015130000002
Magallanes,12,Laguna Blanca,264,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Magallanes,12,Natales,23782,15,63.1,0,0.0,0,0.0,0,0.0,63.07291229
Magallanes,12,Porvenir,7323,9,122.9,0,0.0,0,0.0,0,0.0,122.9004506
Magallanes,12,Primavera,694,2,288.2,0,0.0,1,144.1,1,144.1,288.184438
Magallanes,12,Punta Arenas,141984,1136,800.1,16,11.3,109,76.8,109,76.8,800.090151
Magallanes,12,Río Verde,211,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Magallanes,12,San Gregorio,681,2,293.7,0,0.0,0,0.0,0,0.0,293.6857562
Magallanes,12,Timaukel,282,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Magallanes,12,Torres del Paine,1021,0,0.0,0,0.0,0,0.0,0,0.0,0.0
