Región,ID_Región,Comuna,Población,Número de Casos Confirmados,Tasa incidencia acumulada,Número de Casos Actuales,Tasa de Incidencia Actual,Número de Casos Activos,Tasa de Incidencia Activos,Confirmados/100kHab
Aysén,11,Guaitecas,1599,0,0,0,0,0,0,0
Aysén,11,Lago Verde,920,0,0,0,0,0,0,0
Aysén,11,O'Higgins,661,0,0,0,0,0,0,0
Aysén,11,Río Ibáñez,2699,0,0,0,0,0,0,0
Aysén,11,Tortel,572,0,0,0,0,0,0,0
Magallanes,12,Antártica,137,0,0,0,0,0,0,0
Magallanes,12,Cabo de Hornos,1983,20,"1008,6",1,"50,4",1,"50,4","1008,572869"
Magallanes,12,Laguna Blanca,264,0,0,0,0,0,0,0
Magallanes,12,Natales,23782,9,"37,8",1,"4,2",1,"4,2","37,84374737"
Magallanes,12,Porvenir,7323,9,"122,9",1,"13,7",1,"13,7","122,9004506"
Magallanes,12,Primavera,694,1,"144,1",0,0,0,0,"144,092219"
Magallanes,12,Punta Arenas,141984,858,"604,3",138,"97,2",136,"95,8","604,2934415"
Magallanes,12,Río Verde,211,0,0,0,0,0,0,0
Magallanes,12,San Gregorio,681,1,"146,8",1,"146,8",1,"146,8","146,8428781"
Magallanes,12,Timaukel,282,0,0,0,0,0,0,0
Magallanes,12,Torres del Paine,1021,0,0,0,0,0,0,0
