Región,ID_Región,Comuna,Población,Número de Casos Confirmados,Tasa incidencia acumulada,Número de Casos Actuales,Tasa de Incidencia Actual,Número de Casos Activos,Tasa de Incidencia Activos,Confirmados/100kHab
Los Lagos,10,Los Muermos,17817,1,"5,6",0,"0,0",0,"0,0","5,612617163"
Los Lagos,10,Maullín,14894,1,"6,7",0,"0,0",0,"0,0","6,714113066"
Los Lagos,10,Osorno,173410,320,"184,5",22,"12,7",22,"12,7","184,5337639"
Los Lagos,10,Palena,1827,0,"0,0",0,"0,0",0,"0,0",0
Los Lagos,10,Puerto Montt,269398,52,"19,3",0,"0,0",0,"0,0","19,30229623"
Los Lagos,10,Puerto Octay,9192,5,"54,4",2,"21,8",2,"21,8","54,3951262"
Los Lagos,10,Puerto Varas,48620,8,"16,5",0,"0,0",0,"0,0","16,4541341"
Los Lagos,10,Puqueldón,4201,0,"0,0",0,"0,0",0,"0,0",0
Los Lagos,10,Purranque,21080,27,"128,1",5,"23,7",5,"23,7","128,0834915"
Los Lagos,10,Puyehue,11787,6,"50,9",2,"17,0",2,"17,0","50,9035378"
Los Lagos,10,Queilén,5543,0,"0,0",0,"0,0",0,"0,0",0
Los Lagos,10,Quellón,29309,1,"3,4",1,"3,4",1,"3,4","3,411921253"
Los Lagos,10,Quemchi,8783,0,"0,0",0,"0,0",0,"0,0",0
Los Lagos,10,Quinchao,8298,1,"12,1",0,"0,0",0,"0,0","12,05109665"
Los Lagos,10,Río Negro,14275,18,"126,1",5,"35,0",5,"35,0","126,0945709"
Los Lagos,10,San Juan de la Costa,7639,27,"353,4",3,"39,3",3,"39,3","353,4494044"
Los Lagos,10,San Pablo,10553,9,"85,3",0,"0,0",0,"0,0","85,28380555"
Aysén,11,Aysén,25002,1,"4,0",0,"0,0",0,"0,0","3,999680026"
Aysén,11,Chile Chico,5121,1,"19,5",0,"0,0",0,"0,0","19,52743605"
Aysén,11,Cisnes,5828,0,"0,0",0,"0,0",0,"0,0",0
Aysén,11,Cochrane,3685,0,"0,0",0,"0,0",0,"0,0",0
Aysén,11,Coyhaique,61210,3,"4,9",1,"1,6",1,"1,6","4,901159941"
Aysén,11,Guaitecas,1599,0,"0,0",0,"0,0",0,"0,0",0
Aysén,11,Lago Verde,920,0,"0,0",0,"0,0",0,"0,0",0
Aysén,11,O'Higgins,661,0,"0,0",0,"0,0",0,"0,0",0
Aysén,11,Río Ibáñez,2699,0,"0,0",0,"0,0",0,"0,0",0
Aysén,11,Tortel,572,0,"0,0",0,"0,0",0,"0,0",0
Magallanes,12,Antártica,137,0,"0,0",0,"0,0",0,"0,0",0
Magallanes,12,Cabo de Hornos,1983,19,"958,1",0,"0,0",0,"0,0","958,1442259"
Magallanes,12,Laguna Blanca,264,0,"0,0",0,"0,0",0,"0,0",0
Magallanes,12,Natales,23782,9,"37,8",1,"4,2",1,"4,2","37,84374737"
Magallanes,12,Porvenir,7323,9,"122,9",1,"13,7",1,"13,7","122,9004506"
Magallanes,12,Primavera,694,1,"144,1",0,"0,0",0,"0,0","144,092219"
Magallanes,12,Punta Arenas,141984,825,"581,1",147,"103,5",146,"102,8","581,0513861"
Magallanes,12,Río Verde,211,0,"0,0",0,"0,0",0,"0,0",0
Magallanes,12,San Gregorio,681,1,"146,8",1,"146,8",1,"146,8","146,8428781"
Magallanes,12,Timaukel,282,0,"0,0",0,"0,0",0,"0,0",0
Magallanes,12,Torres del Paine,1021,1,"97,9",0,"0,0",0,"0,0","97,94319295"
